Year,StateAbbr,StateDesc,CityName,Category,CategoryID,Short_Question_Text,tot_city_pop,perc_city_pop,tot_city_percent
2016,MI,Michigan,Southfield,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,215217.0,85562.0,0.4
2016,MI,Michigan,Westland,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,252282.0,101510.0,0.4
2016,MI,Michigan,Sterling Heights,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,389097.0,145256.0,0.37
2016,MI,Michigan,Wyoming,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,216375.0,77641.0,0.36
2016,MN,Minnesota,Duluth,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,258795.0,84441.0,0.33
2016,MI,Michigan,Farmington Hills,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,239220.0,79869.0,0.33
2016,MI,Michigan,Grand Rapids,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,564120.0,205050.0,0.36
2016,MI,Michigan,Livonia,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,290826.0,104324.0,0.36
2016,MS,Mississippi,Jackson,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,520542.0,211492.0,0.41
2016,MN,Minnesota,Minneapolis,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,1147734.0,348593.0,0.3
2016,MO,Missouri,O'Fallon,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,237987.0,78862.0,0.33
2016,MO,Missouri,Columbia,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,713316.0,250729.0,0.35
2016,MN,Minnesota,St. Paul,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,855204.0,261820.0,0.31
2016,MN,Minnesota,Rochester,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,952002.0,352459.0,0.37
2016,MO,Missouri,Independence,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,350490.0,128140.0,0.37
2016,MN,Minnesota,Plymouth,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,211728.0,56649.0,0.27
2016,MS,Mississippi,Gulfport,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,203379.0,77741.0,0.38
2016,MO,Missouri,St. Joseph,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,230340.0,80550.0,0.35
2016,MO,Missouri,Lee's Summit,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,274092.0,92804.0,0.34
2016,CA,California,Merced,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,236874.0,89180.0,0.38
2016,MO,Missouri,St. Louis,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,957882.0,362367.0,0.38
2016,NE,Nebraska,Lincoln,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,775137.0,217933.0,0.28
2016,NV,Nevada,Henderson,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,773187.0,294550.0,0.38
2016,MT,Montana,Billings,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,312510.0,95667.0,0.31
2016,NE,Nebraska,Omaha,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,1226874.0,390252.0,0.32
2016,MT,Montana,Missoula,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,200364.0,56522.0,0.28
2016,CA,California,Palmdale,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,458250.0,176148.0,0.38
2016,CA,California,Rancho Cucamonga,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,495807.0,182003.0,0.37
2016,NJ,New Jersey,Jersey City,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,742791.0,322842.0,0.43
2016,NV,Nevada,Sparks,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,270792.0,91714.0,0.34
2016,NV,Nevada,North Las Vegas,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,650883.0,279110.0,0.43
2016,NJ,New Jersey,Paterson,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,438597.0,190266.0,0.43
2016,NJ,New Jersey,Union City,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,407913.0,160146.0,0.39
2016,NJ,New Jersey,Passaic,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,209343.0,86761.0,0.41
2016,NJ,New Jersey,Trenton,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,254739.0,115970.0,0.46
2016,NH,New Hampshire,Manchester,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,328695.0,118439.0,0.36
2016,NH,New Hampshire,Nashua,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,259482.0,91082.0,0.35
2016,NJ,New Jersey,Camden,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,232032.0,115439.0,0.5
2016,NJ,New Jersey,Clifton,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,252408.0,92827.0,0.37
2016,NM,New Mexico,Albuquerque,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,1637556.0,530041.0,0.32
2016,NM,New Mexico,Santa Fe,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,203841.0,55813.0,0.27
2016,NM,New Mexico,Rio Rancho,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,262563.0,82748.0,0.32
2016,NY,New York,Albany,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,525870.0,222038.0,0.42
2016,NY,New York,Mount Vernon,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,201876.0,83215.0,0.41
2016,NM,New Mexico,Las Cruces,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,292854.0,92992.0,0.32
2016,CA,California,San Francisco,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,2415705.0,734506.0,0.3
2016,OH,Ohio,Dayton,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,424581.0,190855.0,0.45
2016,PA,Pennsylvania,Pittsburgh,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,917112.0,364996.0,0.4
2016,PA,Pennsylvania,Philadelphia,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,4578018.0,1944075.0,0.42
2016,NY,New York,New York,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,24525399.0,9797398.0,0.4
2016,NY,New York,Yonkers,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,587928.0,214554.0,0.36
2016,NC,North Carolin,Asheville,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,250179.0,75951.0,0.3
2016,NY,New York,Syracuse,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,435510.0,174545.0,0.4
2016,NC,North Carolin,Cary,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,405702.0,121101.0,0.3
2016,NY,New York,Schenectady,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,198405.0,81533.0,0.41
2016,DC,District of C,Washington,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,1805169.0,662282.0,0.37
2016,NC,North Carolin,Greensboro,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,808998.0,288936.0,0.36
